PosProb 0.5
NegProb 0.5
neg wonderfull 7.931629354960242e-06
neg creek 7.931629354960242e-06
neg bottom 5.948722016220182e-05
neg slim 1.1897444032440363e-05
neg convey 7.931629354960242e-06
neg serviced 4.7589776129761454e-05
neg selves 1.1897444032440363e-05
neg bummer 1.1897444032440363e-05
neg word 5.155559080724158e-05
neg slid 7.931629354960242e-06
neg smartphones 7.931629354960242e-06
neg run 0.00020225654855148619
neg agreed 3.172651741984097e-05
neg nithing 7.931629354960242e-06
neg frustrating 5.155559080724158e-05
neg burnt 7.931629354960242e-06
neg quer 7.931629354960242e-06
neg remember 3.9658146774801215e-05
neg breath 1.1897444032440363e-05
neg friendlyness 7.931629354960242e-06
neg the 0.057555868414269004
neg destination 1.1897444032440363e-05
neg receptionist 0.0002498463246812476
neg underground 0.00015466677242172473
neg welcome 4.7589776129761454e-05
neg emptied 1.1897444032440363e-05
neg cards 6.345303483968194e-05
neg glitch 7.931629354960242e-06
neg electrical 3.9658146774801215e-05
neg reports 7.931629354960242e-06
neg clock 3.5692332097321095e-05
neg flannels 1.1897444032440363e-05
neg posts 7.931629354960242e-06
neg shaftsbury 7.931629354960242e-06
neg restrictive 7.931629354960242e-06
neg situations 1.1897444032440363e-05
neg skinny 7.931629354960242e-06
neg mostly 2.776070274236085e-05
neg acoustical 7.931629354960242e-06
neg approxamitly 7.931629354960242e-06
neg appears 3.172651741984097e-05
neg toes 7.931629354960242e-06
neg environmental 7.931629354960242e-06
neg are 0.0030973012631119747
neg sachet 7.931629354960242e-06
neg moist 7.931629354960242e-06
neg resort 1.1897444032440363e-05
neg beautifully 7.931629354960242e-06
neg media 7.931629354960242e-06
neg offices 1.5863258709920485e-05
neg ambassador 1.1897444032440363e-05
neg soda 1.1897444032440363e-05
neg gljudd 7.931629354960242e-06
neg bt 7.931629354960242e-06
neg disrupted 7.931629354960242e-06
neg commute 7.931629354960242e-06
neg hard 0.00065435942178422
neg awoken 1.9829073387400607e-05
neg feature 7.931629354960242e-06
neg members 5.948722016220182e-05
neg lept 7.931629354960242e-06
neg move 0.0006028038309769785
neg photographed 7.931629354960242e-06
neg attractions 7.138466419464219e-05
neg eur 2.3794888064880727e-05
neg restauant 7.931629354960242e-06
neg backpain 7.931629354960242e-06
neg seems 0.00017846166048660547
neg whiskey 1.1897444032440363e-05
neg heat 0.00015863258709920486
neg assure 7.931629354960242e-06
neg detrimental 7.931629354960242e-06
neg bits 3.9658146774801215e-05
neg dosent 7.931629354960242e-06
neg smiled 2.776070274236085e-05
neg spoon 1.9829073387400607e-05
neg overlong 7.931629354960242e-06
neg cauldron 7.931629354960242e-06
neg palatable 7.931629354960242e-06
neg drawcard 7.931629354960242e-06
neg connect 6.741884951716206e-05
neg noisiest 7.931629354960242e-06
neg traveler 3.172651741984097e-05
neg scratch 7.931629354960242e-06
neg dispute 7.931629354960242e-06
neg kettle 0.00011897444032440364
neg awesome 1.5863258709920485e-05
neg casing 7.931629354960242e-06
neg impacts 7.931629354960242e-06
neg lg 1.5863258709920485e-05
neg filty 7.931629354960242e-06
neg interface 7.931629354960242e-06
neg clued 7.931629354960242e-06
neg exception 3.5692332097321095e-05
neg plan 5.55214054847217e-05
neg lives 7.931629354960242e-06
neg hype 7.931629354960242e-06
neg mundane 7.931629354960242e-06
neg background 1.1897444032440363e-05
neg monetary 7.931629354960242e-06
neg classical 7.931629354960242e-06
neg flooring 1.5863258709920485e-05
neg strongest 7.931629354960242e-06
neg cow 7.931629354960242e-06
neg hs 7.931629354960242e-06
neg happenings 7.931629354960242e-06
neg freezer 7.931629354960242e-06
neg eagerly 7.931629354960242e-06
neg noothing 7.931629354960242e-06
neg leaks 7.931629354960242e-06
neg need 0.0007931629354960243
neg undergoing 7.138466419464219e-05
neg pjs 7.931629354960242e-06
neg celebrate 7.931629354960242e-06
neg margin 7.931629354960242e-06
neg finished 7.535047887212231e-05
neg deceptive 7.931629354960242e-06
neg reek 7.931629354960242e-06
neg refilled 7.931629354960242e-06
neg ut 7.931629354960242e-06
neg operations 7.931629354960242e-06
neg fortunately 3.172651741984097e-05
neg regulation 7.931629354960242e-06
neg caused 9.914536693700304e-05
neg seeds 7.931629354960242e-06
neg sack 1.1897444032440363e-05
neg pump 7.931629354960242e-06
neg jackson 7.931629354960242e-06
neg structure 7.931629354960242e-06
neg unnecessarily 1.1897444032440363e-05
neg creditcard 7.931629354960242e-06
neg complementary 5.948722016220182e-05
neg intending 1.1897444032440363e-05
neg stature 1.1897444032440363e-05
neg friars 7.931629354960242e-06
neg finishing 7.931629354960242e-06
neg impossible 0.00012294025500188377
neg blankets 1.9829073387400607e-05
neg tune 7.931629354960242e-06
neg veg 7.931629354960242e-06
neg wrecking 7.931629354960242e-06
neg fl 1.1897444032440363e-05
neg egypt 7.931629354960242e-06
neg towards 3.172651741984097e-05
neg immense 7.931629354960242e-06
neg fourth 1.1897444032440363e-05
neg sporadic 7.931629354960242e-06
neg once 0.0002974361008110091
neg van 1.1897444032440363e-05
neg extended 1.1897444032440363e-05
neg learn 1.1897444032440363e-05
neg facecloths 1.5863258709920485e-05
neg att 2.3794888064880727e-05
neg understanding 4.3623961452281334e-05
neg eaves 1.1897444032440363e-05
neg bteakfasr 7.931629354960242e-06
neg kills 7.931629354960242e-06
neg soundproofing 3.9658146774801215e-05
neg receptionists 4.3623961452281334e-05
neg identify 1.5863258709920485e-05
neg string 7.931629354960242e-06
neg chips 4.3623961452281334e-05
neg willing 2.3794888064880727e-05
neg pleasantly 7.931629354960242e-06
neg gratuity 7.931629354960242e-06
neg ramp 1.9829073387400607e-05
neg arrogant 2.3794888064880727e-05
neg annoyingly 1.5863258709920485e-05
neg basket 1.1897444032440363e-05
neg charge 0.0004996926493624952
neg rod 7.931629354960242e-06
neg unwilling 7.931629354960242e-06
neg ladder 1.5863258709920485e-05
neg dated 0.00030140191548848924
neg ipods 7.931629354960242e-06
neg interest 2.776070274236085e-05
neg shall 2.776070274236085e-05
neg awoke 1.1897444032440363e-05
neg sketchy 1.1897444032440363e-05
neg avaliable 7.931629354960242e-06
neg tiring 1.5863258709920485e-05
neg bumping 1.5863258709920485e-05
neg cooking 1.1897444032440363e-05
neg justified 1.5863258709920485e-05
neg rules 1.5863258709920485e-05
neg effected 1.1897444032440363e-05
neg refed 7.931629354960242e-06
neg standby 7.931629354960242e-06
neg monring 7.931629354960242e-06
neg glum 7.931629354960242e-06
neg championship 7.931629354960242e-06
neg drains 5.55214054847217e-05
neg std 1.1897444032440363e-05
neg froth 7.931629354960242e-06
neg nowhere 8.328210822708255e-05
neg manic 7.931629354960242e-06
neg chose 9.121373758204279e-05
neg teh 1.1897444032440363e-05
neg moring 7.931629354960242e-06
neg hand 0.00012690606967936388
neg makeover 1.5863258709920485e-05
neg waterfall 7.931629354960242e-06
neg hatted 7.931629354960242e-06
neg unpleastant 7.931629354960242e-06
neg pubs 1.9829073387400607e-05
neg action 2.3794888064880727e-05
neg amended 1.5863258709920485e-05
neg worthwhile 7.931629354960242e-06
neg liable 7.931629354960242e-06
neg communicating 1.1897444032440363e-05
neg regent 7.931629354960242e-06
neg blatantly 7.931629354960242e-06
neg splashes 7.931629354960242e-06
neg edges 4.3623961452281334e-05
neg incorrect 3.172651741984097e-05
neg mine 3.5692332097321095e-05
neg horror 1.1897444032440363e-05
neg copy 2.3794888064880727e-05
neg dresser 1.1897444032440363e-05
neg advising 7.931629354960242e-06
neg car 0.00030140191548848924
neg detachable 7.931629354960242e-06
neg served 0.00013483769903432412
neg gen 7.931629354960242e-06
neg silence 7.931629354960242e-06
neg burning 1.1897444032440363e-05
neg heard 0.00010707699629196328
neg metropolitan 1.1897444032440363e-05
neg grime 1.1897444032440363e-05
neg careful 4.3623961452281334e-05
neg drench 1.1897444032440363e-05
neg testing 7.931629354960242e-06
neg meant 0.0003172651741984097
neg appalled 7.931629354960242e-06
neg sensitive 2.3794888064880727e-05
neg monet 7.931629354960242e-06
neg broom 2.3794888064880727e-05
neg intolerance 7.931629354960242e-06
neg halfway 7.931629354960242e-06
neg itching 7.931629354960242e-06
neg cracks 2.776070274236085e-05
neg sandwiches 4.3623961452281334e-05
neg v 0.00010311118161448316
neg consequences 7.931629354960242e-06
neg loud 0.0003529575062957308
neg s 0.0018877277864805377
neg wished 2.3794888064880727e-05
neg dairy 2.3794888064880727e-05
neg w 1.9829073387400607e-05
neg bellboy 7.931629354960242e-06
neg subjective 7.931629354960242e-06
neg squeeked 7.931629354960242e-06
neg would 0.0033074894410184213
neg irish 2.3794888064880727e-05
neg helphul 7.931629354960242e-06
neg shuttle 5.155559080724158e-05
neg renturned 7.931629354960242e-06
neg backstreet 7.931629354960242e-06
neg ofcource 7.931629354960242e-06
neg smeary 7.931629354960242e-06
neg negative 0.0001110428109694434
neg feedback 4.3623961452281334e-05
neg busying 7.931629354960242e-06
neg tries 7.931629354960242e-06
neg shoes 2.3794888064880727e-05
neg event 3.172651741984097e-05
neg paramount 7.931629354960242e-06
neg motorways 1.1897444032440363e-05
neg torso 7.931629354960242e-06
neg pungent 7.931629354960242e-06
neg delayed 3.172651741984097e-05
neg shaby 7.931629354960242e-06
neg refunderble 1.5863258709920485e-05
neg east 1.1897444032440363e-05
neg lorry 7.931629354960242e-06
neg spare 2.3794888064880727e-05
neg shoulders 1.1897444032440363e-05
neg activity 2.3794888064880727e-05
neg wandered 7.931629354960242e-06
neg unripe 7.931629354960242e-06
neg impossibly 7.931629354960242e-06
neg slammed 1.5863258709920485e-05
neg ball 7.931629354960242e-06
neg supplement 1.1897444032440363e-05
neg f 1.9829073387400607e-05
neg cursory 7.931629354960242e-06
neg sullen 7.931629354960242e-06
neg longtime 7.931629354960242e-06
neg i 0.01374947948682358
neg inaccurate 7.931629354960242e-06
neg grey 1.9829073387400607e-05
neg unlock 1.1897444032440363e-05
neg buy 7.138466419464219e-05
neg casually 7.931629354960242e-06
neg possibly 5.948722016220182e-05
neg location 0.0012294025500188376
neg occurrence 7.931629354960242e-06
neg sex 1.5863258709920485e-05
neg overlooked 6.741884951716206e-05
neg uncovered 1.1897444032440363e-05
neg valencia 7.931629354960242e-06
neg showed 9.121373758204279e-05
neg aud 7.931629354960242e-06
neg slowest 7.931629354960242e-06
neg they 0.004735182724911265
neg nn 7.931629354960242e-06
neg warehouse 7.931629354960242e-06
neg cubicle 6.345303483968194e-05
neg finance 7.931629354960242e-06
neg grande 1.9829073387400607e-05
neg discussions 1.1897444032440363e-05
neg begrudgingly 7.931629354960242e-06
neg makibg 7.931629354960242e-06
neg powered 1.1897444032440363e-05
neg bellmen 7.931629354960242e-06
neg inclusive 1.5863258709920485e-05
neg amendment 7.931629354960242e-06
neg dies 7.931629354960242e-06
neg variaton 7.931629354960242e-06
neg raise 1.9829073387400607e-05
neg outstanding 2.3794888064880727e-05
neg coz 1.1897444032440363e-05
neg reciveit 7.931629354960242e-06
neg travellers 5.155559080724158e-05
neg bs 7.931629354960242e-06
neg disappointment 7.535047887212231e-05
neg perplexed 7.931629354960242e-06
neg bigining 7.931629354960242e-06
neg commotion 7.931629354960242e-06
neg pieces 7.931629354960242e-06
neg nicely 2.3794888064880727e-05
neg brown 1.9829073387400607e-05
neg for 0.01272629930003371
neg addicts 7.931629354960242e-06
neg hubby 7.931629354960242e-06
neg label 1.5863258709920485e-05
neg abit 5.155559080724158e-05
neg jazz 1.1897444032440363e-05
neg lose 1.5863258709920485e-05
neg purpose 5.55214054847217e-05
neg comparing 1.9829073387400607e-05
neg agostinho 7.931629354960242e-06
neg knew 9.121373758204279e-05
neg picture 9.121373758204279e-05
neg embarrassment 1.1897444032440363e-05
neg brought 0.000130871884356844
neg ornaments 7.931629354960242e-06
neg assigned 2.776070274236085e-05
neg lets 1.9829073387400607e-05
neg staying 0.00043227379984533325
neg spa 0.0001665642164541651
neg horriable 7.931629354960242e-06
neg delicious 2.3794888064880727e-05
neg waffles 7.931629354960242e-06
neg transfer 3.5692332097321095e-05
neg additonal 1.1897444032440363e-05
neg diabled 7.931629354960242e-06
neg fingerprints 7.931629354960242e-06
neg accessible 5.948722016220182e-05
neg ballet 7.931629354960242e-06
neg airier 7.931629354960242e-06
neg bedside 5.155559080724158e-05
neg cereals 2.3794888064880727e-05
neg live 3.172651741984097e-05
neg apartments 7.931629354960242e-06
neg drastically 7.931629354960242e-06
neg mosquito 7.931629354960242e-06
neg bedroom 0.0007336757153338225
neg tow 1.5863258709920485e-05
neg draft 3.9658146774801215e-05
neg naff 7.931629354960242e-06
neg throws 7.931629354960242e-06
neg booo 7.931629354960242e-06
neg because 0.0010668041482421527
neg immediatly 7.931629354960242e-06
neg extensive 2.776070274236085e-05
neg before 0.0008645475996906665
neg won 0.00015070095774424462
neg go 0.0008645475996906665
neg atraction 7.931629354960242e-06
neg adjective 7.931629354960242e-06
neg versa 7.931629354960242e-06
neg these 0.00025381213935872775
neg gulps 7.931629354960242e-06
neg boss 7.931629354960242e-06
neg cheerfulness 7.931629354960242e-06
neg linger 7.931629354960242e-06
neg transferred 6.345303483968194e-05
neg cream 4.7589776129761454e-05
neg honour 1.1897444032440363e-05
neg mix 4.3623961452281334e-05
neg acces 1.1897444032440363e-05
neg lightfittings 7.931629354960242e-06
neg causing 5.155559080724158e-05
neg broken 0.0004481370585552537
neg region 7.931629354960242e-06
neg problematic 7.931629354960242e-06
neg stowage 7.931629354960242e-06
neg mumbled 7.931629354960242e-06
neg helped 9.517955225952291e-05
neg menus 1.1897444032440363e-05
neg doorman 3.9658146774801215e-05
neg chill 1.5863258709920485e-05
neg bolognese 7.931629354960242e-06
neg accommodations 7.931629354960242e-06
neg dilemma 7.931629354960242e-06
neg slice 7.931629354960242e-06
neg booming 7.931629354960242e-06
neg infant 1.1897444032440363e-05
neg added 0.00010707699629196328
neg barricaded 7.931629354960242e-06
neg cancel 7.535047887212231e-05
neg overbath 7.931629354960242e-06
neg daniel 7.931629354960242e-06
neg staffs 4.7589776129761454e-05
neg ramzi 7.931629354960242e-06
neg royal 5.55214054847217e-05
neg space 0.001043009260177272
neg amusing 2.776070274236085e-05
neg diverted 7.931629354960242e-06
neg outweigh 1.1897444032440363e-05
neg rudely 3.172651741984097e-05
neg inexcusable 7.931629354960242e-06
neg coupled 7.931629354960242e-06
neg storey 1.5863258709920485e-05
neg nicest 1.5863258709920485e-05
neg lemon 7.931629354960242e-06
neg fingers 1.1897444032440363e-05
neg empathetic 1.1897444032440363e-05
neg occupants 1.9829073387400607e-05
neg blocking 3.5692332097321095e-05
neg laud 7.931629354960242e-06
neg nook 7.931629354960242e-06
neg load 7.931629354960242e-06
neg previous 0.0001467351430667645
neg difficulty 3.5692332097321095e-05
neg course 9.121373758204279e-05
neg claim 1.9829073387400607e-05
neg sprung 7.931629354960242e-06
neg hazardous 1.1897444032440363e-05
neg coudn 7.931629354960242e-06
neg negotiate 2.776070274236085e-05
neg materialised 7.931629354960242e-06
neg surgery 1.1897444032440363e-05
neg whatsoever 3.9658146774801215e-05
neg condolence 7.931629354960242e-06
neg chambers 7.931629354960242e-06
neg overrated 7.931629354960242e-06
neg programmed 1.5863258709920485e-05
neg mornings 0.00010707699629196328
neg toothpaste 3.5692332097321095e-05
neg staircases 7.931629354960242e-06
neg disappeared 3.172651741984097e-05
neg rats 7.931629354960242e-06
neg exciting 1.1897444032440363e-05
neg thighs 7.931629354960242e-06
neg drunks 7.931629354960242e-06
neg cooperative 1.1897444032440363e-05
neg minamilist 7.931629354960242e-06
neg aa 7.931629354960242e-06
neg indeed 3.172651741984097e-05
neg restaurang 7.931629354960242e-06
neg raining 2.3794888064880727e-05
neg fianc 7.931629354960242e-06
neg continental 6.741884951716206e-05
neg browns 1.9829073387400607e-05
neg southbank 7.931629354960242e-06
neg valuable 2.3794888064880727e-05
neg several 0.00021018817790644642
neg lamp 6.345303483968194e-05
neg shelves 1.5863258709920485e-05
neg inconsistent 2.3794888064880727e-05
neg sugars 1.5863258709920485e-05
neg reduce 1.1897444032440363e-05
neg nonsmokers 1.1897444032440363e-05
neg cookies 7.931629354960242e-06
neg whoever 7.931629354960242e-06
neg share 6.345303483968194e-05
neg adapters 7.931629354960242e-06
neg ofcourse 1.5863258709920485e-05
neg grown 7.931629354960242e-06
neg icy 7.931629354960242e-06
neg equals 7.931629354960242e-06
neg environmentally 7.931629354960242e-06
neg extinct 7.931629354960242e-06
neg stokes 7.931629354960242e-06
neg notably 7.931629354960242e-06
neg dress 2.3794888064880727e-05
neg god 2.776070274236085e-05
